"transaction_id","store_id","employee_id","tran_time","payment_method_id"
40362,3,14,"2025-05-16 00:00:00",4
40363,1,28,"2025-04-14 00:00:00",2
40364,3,40,"2025-06-17 00:00:00",2
40365,1,47,"2025-06-14 00:00:00",4
40366,3,18,"2025-04-06 00:00:00",1
40367,3,40,"2025-04-11 00:00:00",2
40368,1,40,"2025-06-27 00:00:00",4
40369,5,28,"2025-07-10 00:00:00",3
40370,3,7,"2025-07-31 00:00:00",5
40371,4,38,"2025-04-08 00:00:00",3
40372,1,18,"2025-04-22 00:00:00",3
40373,2,47,"2025-05-03 00:00:00",2
40374,5,46,"2025-03-09 00:00:00",4
40375,3,28,"2025-01-05 00:00:00",3
40376,3,28,"2025-02-24 00:00:00",2
40377,2,7,"2025-07-06 00:00:00",1
40378,2,7,"2025-01-24 00:00:00",2
40379,3,24,"2025-07-29 00:00:00",2
40380,1,40,"2025-03-29 00:00:00",4
40381,3,24,"2025-07-09 00:00:00",1
40382,3,46,"2025-06-07 00:00:00",4
40383,1,7,"2025-03-08 00:00:00",1
40384,1,24,"2025-02-13 00:00:00",4
40385,3,46,"2025-03-22 00:00:00",4
40386,2,3,"2025-01-22 00:00:00",1
40387,1,46,"2025-02-25 00:00:00",3
40388,2,40,"2025-07-04 00:00:00",2
40389,1,3,"2025-06-23 00:00:00",3
40390,5,46,"2025-01-06 00:00:00",1
40391,4,18,"2025-04-24 00:00:00",3
40392,3,3,"2025-01-19 00:00:00",3
40393,4,24,"2025-05-05 00:00:00",1
40394,4,24,"2025-02-27 00:00:00",4
40395,5,18,"2025-01-11 00:00:00",4
40396,3,3,"2025-07-27 00:00:00",1
40397,4,24,"2025-06-01 00:00:00",3
40398,3,14,"2025-01-13 00:00:00",2
40399,2,40,"2025-07-28 00:00:00",4
40400,1,7,"2025-02-23 00:00:00",4
40401,5,40,"2025-06-10 00:00:00",2
40402,5,46,"2025-03-04 00:00:00",5
40403,5,14,"2025-03-16 00:00:00",1
40404,5,14,"2025-03-06 00:00:00",3
40405,5,40,"2025-05-03 00:00:00",1
40406,2,46,"2025-07-12 00:00:00",4
40407,1,18,"2025-02-18 00:00:00",4
40408,1,7,"2025-07-18 00:00:00",4
40409,5,28,"2025-01-10 00:00:00",3
40410,2,46,"2025-04-17 00:00:00",2
40411,1,46,"2025-07-28 00:00:00",3
40412,1,14,"2025-05-12 00:00:00",5
40413,3,3,"2025-07-26 00:00:00",2
40414,5,18,"2025-03-18 00:00:00",4
40415,1,18,"2025-05-31 00:00:00",2
40416,5,14,"2025-03-04 00:00:00",3
40417,1,28,"2025-03-23 00:00:00",1
40418,1,24,"2025-01-28 00:00:00",1
40419,5,14,"2025-03-18 00:00:00",3
40420,3,24,"2025-02-12 00:00:00",3
40421,3,14,"2025-03-08 00:00:00",5
40422,1,24,"2025-02-11 00:00:00",4
40423,2,40,"2025-07-17 00:00:00",2
40424,2,18,"2025-07-10 00:00:00",1
40425,4,24,"2025-06-29 00:00:00",4
40426,5,24,"2025-05-09 00:00:00",3
40427,1,46,"2025-02-26 00:00:00",2
40428,3,46,"2025-04-03 00:00:00",1
40429,5,28,"2025-06-24 00:00:00",3
40430,1,3,"2025-01-23 00:00:00",1
40431,5,24,"2025-06-25 00:00:00",2
40432,4,24,"2025-01-27 00:00:00",3
40433,3,18,"2025-04-06 00:00:00",2
40434,4,14,"2025-06-19 00:00:00",2
40435,3,24,"2025-02-15 00:00:00",1
40436,2,18,"2025-04-17 00:00:00",4
40437,5,46,"2025-04-05 00:00:00",2
40438,2,18,"2025-04-07 00:00:00",4
40439,4,24,"2025-05-03 00:00:00",3
40440,1,14,"2025-02-09 00:00:00",2
40441,2,14,"2025-03-19 00:00:00",3
40442,3,3,"2025-03-27 00:00:00",3
40443,5,38,"2025-02-01 00:00:00",2
40444,3,40,"2025-06-16 00:00:00",4
40445,2,38,"2025-01-26 00:00:00",3
40446,1,3,"2025-01-02 00:00:00",4
40447,2,28,"2025-01-13 00:00:00",3
40448,2,7,"2025-04-08 00:00:00",3
40449,2,38,"2025-02-01 00:00:00",4
40450,3,7,"2025-03-20 00:00:00",2
40451,5,24,"2025-06-25 00:00:00",2
40452,4,28,"2025-01-27 00:00:00",1
40453,5,24,"2025-03-30 00:00:00",4
40454,3,40,"2025-05-07 00:00:00",1
40455,4,46,"2025-04-14 00:00:00",4
40456,5,7,"2025-07-29 00:00:00",4
40457,4,38,"2025-06-05 00:00:00",3
40458,1,3,"2025-07-08 00:00:00",1
40459,4,24,"2025-03-25 00:00:00",3
40460,1,14,"2025-01-08 00:00:00",1
40461,3,28,"2025-02-13 00:00:00",2
40462,2,28,"2025-06-06 00:00:00",3
40463,4,46,"2025-07-25 00:00:00",2
40464,4,24,"2025-06-01 00:00:00",1
40465,5,46,"2025-07-16 00:00:00",3
40466,5,7,"2025-05-25 00:00:00",5
40467,1,18,"2025-06-09 00:00:00",4
40468,2,24,"2025-02-01 00:00:00",4
40469,1,24,"2025-05-01 00:00:00",1
40470,2,28,"2025-07-11 00:00:00",3
40471,2,46,"2025-05-13 00:00:00",1
40472,4,28,"2025-07-03 00:00:00",4
40473,4,18,"2025-02-12 00:00:00",4
40474,3,28,"2025-05-29 00:00:00",5
40475,1,28,"2025-04-15 00:00:00",4
40476,4,7,"2025-03-04 00:00:00",1
40477,3,46,"2025-04-18 00:00:00",3
40478,1,24,"2025-02-16 00:00:00",1
40479,3,14,"2025-05-22 00:00:00",3
40480,5,18,"2025-04-04 00:00:00",1
40481,5,40,"2025-04-23 00:00:00",2
40482,4,46,"2025-03-27 00:00:00",1
40483,1,40,"2025-02-16 00:00:00",5
40484,5,28,"2025-06-16 00:00:00",5
40485,2,47,"2025-01-20 00:00:00",1
40486,2,24,"2025-05-29 00:00:00",3
40487,5,40,"2025-02-07 00:00:00",3
40488,5,7,"2025-03-03 00:00:00",2
40489,1,24,"2025-01-21 00:00:00",3
40490,3,40,"2025-06-05 00:00:00",4
40491,4,7,"2025-04-09 00:00:00",2
40492,2,14,"2025-05-20 00:00:00",1
40493,4,38,"2025-05-31 00:00:00",4
40494,5,28,"2025-05-31 00:00:00",1
40495,4,7,"2025-02-06 00:00:00",5
40496,3,14,"2025-04-14 00:00:00",4
40497,2,28,"2025-02-21 00:00:00",4
40498,3,38,"2025-07-28 00:00:00",4
40499,3,18,"2025-04-10 00:00:00",4
40500,2,14,"2025-01-23 00:00:00",1
40501,1,38,"2025-01-17 00:00:00",3
40502,1,47,"2025-04-10 00:00:00",1
40503,2,46,"2025-04-26 00:00:00",2
40504,2,7,"2025-04-05 00:00:00",2
40505,3,40,"2025-07-04 00:00:00",2
40506,5,24,"2025-04-24 00:00:00",3
40507,4,38,"2025-01-09 00:00:00",1
40508,5,14,"2025-05-01 00:00:00",3
40509,1,46,"2025-01-06 00:00:00",2
40510,1,18,"2025-01-10 00:00:00",1
40511,3,46,"2025-07-23 00:00:00",4
40512,1,28,"2025-01-18 00:00:00",1
40513,5,3,"2025-01-12 00:00:00",4
40514,3,38,"2025-01-21 00:00:00",1
40515,1,3,"2025-03-28 00:00:00",1
40516,2,24,"2025-04-19 00:00:00",1
40517,4,28,"2025-07-20 00:00:00",1
40518,5,7,"2025-06-17 00:00:00",1
40519,3,47,"2025-07-19 00:00:00",1
40520,3,38,"2025-03-02 00:00:00",3
40521,1,14,"2025-06-30 00:00:00",2
40522,4,38,"2025-07-05 00:00:00",4
40523,2,14,"2025-04-06 00:00:00",2
40524,4,7,"2025-03-24 00:00:00",1
40525,5,14,"2025-02-06 00:00:00",4
40526,5,18,"2025-07-16 00:00:00",2
40527,3,28,"2025-03-05 00:00:00",3
40528,3,14,"2025-01-19 00:00:00",3
40529,2,38,"2025-02-24 00:00:00",2
40530,2,24,"2025-01-31 00:00:00",2
40531,5,3,"2025-04-02 00:00:00",2
40532,1,18,"2025-07-20 00:00:00",4
40533,4,38,"2025-06-06 00:00:00",2
40534,3,18,"2025-01-01 00:00:00",1
40535,2,3,"2025-04-05 00:00:00",3
40536,1,3,"2025-05-13 00:00:00",4
40537,1,28,"2025-02-18 00:00:00",4
40538,4,18,"2025-05-09 00:00:00",4
40539,1,28,"2025-02-02 00:00:00",1
40540,1,46,"2025-05-09 00:00:00",2
40541,1,38,"2025-03-07 00:00:00",2
40542,3,28,"2025-04-23 00:00:00",3
40543,4,40,"2025-02-04 00:00:00",2
40544,2,24,"2025-03-01 00:00:00",1
40545,1,14,"2025-01-06 00:00:00",1
40546,5,47,"2025-06-23 00:00:00",4
40547,4,46,"2025-02-23 00:00:00",1
40548,5,7,"2025-07-02 00:00:00",1
40549,4,46,"2025-06-02 00:00:00",2
40550,1,38,"2025-06-28 00:00:00",3
40551,2,24,"2025-01-28 00:00:00",4
40552,1,7,"2025-03-20 00:00:00",1
40553,3,18,"2025-03-04 00:00:00",1
40554,1,3,"2025-01-24 00:00:00",3
40555,1,46,"2025-06-22 00:00:00",1
40556,4,24,"2025-01-08 00:00:00",3
40557,4,40,"2025-01-03 00:00:00",1
40558,2,7,"2025-04-28 00:00:00",1
40559,2,46,"2025-05-05 00:00:00",1
40560,2,18,"2025-03-03 00:00:00",4
40561,5,38,"2025-06-06 00:00:00",1
40562,5,47,"2025-06-18 00:00:00",4
40563,5,47,"2025-03-13 00:00:00",3
40564,2,40,"2025-06-08 00:00:00",3
40565,1,47,"2025-05-12 00:00:00",4
40566,3,7,"2025-05-04 00:00:00",4
40567,4,47,"2025-02-26 00:00:00",4
40568,5,3,"2025-05-29 00:00:00",3
40569,3,3,"2025-03-04 00:00:00",4
40570,3,7,"2025-04-21 00:00:00",2
40571,2,7,"2025-01-17 00:00:00",1
40572,4,38,"2025-02-14 00:00:00",4
40573,3,3,"2025-02-16 00:00:00",1
40574,2,18,"2025-05-17 00:00:00",4
40575,5,46,"2025-06-14 00:00:00",4
40576,5,24,"2025-05-02 00:00:00",3
40577,1,7,"2025-02-08 00:00:00",4
40578,4,40,"2025-05-27 00:00:00",2
40579,1,3,"2025-02-08 00:00:00",4
40580,3,3,"2025-01-16 00:00:00",1
40581,2,46,"2025-03-15 00:00:00",1
40582,4,24,"2025-02-09 00:00:00",2
40583,3,7,"2025-04-05 00:00:00",2
40584,5,40,"2025-03-12 00:00:00",5
40585,3,14,"2025-01-29 00:00:00",1
40586,3,24,"2025-01-30 00:00:00",4
40587,2,7,"2025-02-08 00:00:00",4
40588,2,3,"2025-07-28 00:00:00",3
40589,1,7,"2025-03-01 00:00:00",4
40590,1,47,"2025-01-06 00:00:00",1
40591,5,3,"2025-01-26 00:00:00",4
40592,5,14,"2025-04-17 00:00:00",4
40593,4,18,"2025-03-22 00:00:00",1
40594,2,38,"2025-05-04 00:00:00",5
40595,3,28,"2025-05-07 00:00:00",1
40596,1,24,"2025-01-25 00:00:00",3
40597,1,40,"2025-05-14 00:00:00",1
40598,3,28,"2025-03-02 00:00:00",2
40599,1,28,"2025-01-16 00:00:00",2
40600,4,46,"2025-06-14 00:00:00",1
40601,5,7,"2025-01-23 00:00:00",5
40602,3,18,"2025-07-21 00:00:00",3
40603,1,28,"2025-03-22 00:00:00",3
40604,3,28,"2025-07-20 00:00:00",3
40605,2,7,"2025-03-16 00:00:00",4
40606,3,40,"2025-07-23 00:00:00",3
40607,2,28,"2025-05-05 00:00:00",3
40608,5,14,"2025-01-03 00:00:00",1
40609,4,28,"2025-05-02 00:00:00",4
40610,3,40,"2025-06-17 00:00:00",4
40611,5,46,"2025-04-26 00:00:00",4
40612,3,14,"2025-02-14 00:00:00",5
40613,5,28,"2025-05-04 00:00:00",5
40614,4,47,"2025-06-13 00:00:00",1
40615,1,46,"2025-04-22 00:00:00",3
40616,2,3,"2025-01-30 00:00:00",4
40617,4,24,"2025-02-20 00:00:00",4
40618,3,38,"2025-04-16 00:00:00",1
40619,4,14,"2025-07-01 00:00:00",3
40620,2,47,"2025-03-21 00:00:00",4
40621,4,38,"2025-03-24 00:00:00",1
40622,2,28,"2025-05-17 00:00:00",4
40623,3,40,"2025-02-27 00:00:00",2
40624,3,7,"2025-02-23 00:00:00",3
40625,5,46,"2025-05-25 00:00:00",1
40626,4,46,"2025-07-24 00:00:00",3
40627,2,7,"2025-05-24 00:00:00",1
40628,3,47,"2025-01-02 00:00:00",1
40629,4,40,"2025-06-27 00:00:00",1
40630,3,47,"2025-07-09 00:00:00",2
40631,3,18,"2025-04-07 00:00:00",4
40632,1,7,"2025-03-05 00:00:00",2
40633,4,14,"2025-03-06 00:00:00",4
40634,1,18,"2025-06-09 00:00:00",3
40635,5,46,"2025-07-29 00:00:00",1
40636,5,14,"2025-06-17 00:00:00",2
40637,2,14,"2025-06-14 00:00:00",1
40638,3,47,"2025-03-15 00:00:00",3
40639,5,38,"2025-04-10 00:00:00",4
40640,5,18,"2025-05-16 00:00:00",2
40641,2,47,"2025-03-14 00:00:00",1
40642,1,18,"2025-06-18 00:00:00",4
40643,5,18,"2025-07-09 00:00:00",4
40644,5,38,"2025-07-27 00:00:00",3
40645,2,47,"2025-04-01 00:00:00",3
40646,5,18,"2025-03-20 00:00:00",2
40647,5,28,"2025-02-08 00:00:00",2
40648,3,7,"2025-01-14 00:00:00",1
40649,5,47,"2025-03-09 00:00:00",1
40650,4,18,"2025-01-01 00:00:00",3
40651,3,18,"2025-07-03 00:00:00",2
40652,1,14,"2025-04-02 00:00:00",3
40653,5,18,"2025-07-24 00:00:00",2
40654,2,40,"2025-06-19 00:00:00",1
40655,2,7,"2025-06-16 00:00:00",3
40656,5,40,"2025-07-21 00:00:00",3
40657,2,47,"2025-01-13 00:00:00",1
40658,4,38,"2025-01-14 00:00:00",1
40659,1,7,"2025-05-19 00:00:00",3
40660,2,3,"2025-01-10 00:00:00",1
40661,3,14,"2025-06-10 00:00:00",4
40662,4,38,"2025-06-09 00:00:00",4
40663,4,47,"2025-02-19 00:00:00",2
40664,1,40,"2025-06-24 00:00:00",1
40665,2,3,"2025-04-22 00:00:00",4
40666,2,40,"2025-04-15 00:00:00",3
40667,2,3,"2025-02-03 00:00:00",3
40668,5,38,"2025-06-21 00:00:00",4
40669,3,28,"2025-01-23 00:00:00",4
40670,2,3,"2025-06-26 00:00:00",1
40671,1,47,"2025-04-22 00:00:00",3
40672,5,40,"2025-04-02 00:00:00",3
40673,3,38,"2025-04-16 00:00:00",4
40674,4,40,"2025-04-02 00:00:00",1
40675,4,24,"2025-04-07 00:00:00",4
40676,4,38,"2025-04-18 00:00:00",2
40677,1,24,"2025-07-29 00:00:00",4
40678,4,46,"2025-01-04 00:00:00",4
40679,3,14,"2025-04-06 00:00:00",4
40680,1,46,"2025-01-17 00:00:00",5
40681,1,38,"2025-03-29 00:00:00",2
40682,3,18,"2025-03-20 00:00:00",1
40683,2,46,"2025-07-19 00:00:00",4
40684,4,46,"2025-03-07 00:00:00",2
40685,1,14,"2025-03-03 00:00:00",4
40686,2,3,"2025-01-28 00:00:00",2
40687,2,24,"2025-07-07 00:00:00",2
40688,4,3,"2025-05-19 00:00:00",3
40689,3,28,"2025-01-10 00:00:00",5
40690,3,14,"2025-04-05 00:00:00",1
40691,2,47,"2025-06-04 00:00:00",2
40692,3,24,"2025-04-26 00:00:00",4
40693,2,7,"2025-05-19 00:00:00",2
40694,2,38,"2025-03-21 00:00:00",3
40695,5,7,"2025-05-27 00:00:00",4
40696,4,38,"2025-06-05 00:00:00",3
40697,5,14,"2025-04-12 00:00:00",2
40698,2,38,"2025-05-09 00:00:00",2
40699,1,14,"2025-07-17 00:00:00",4
40700,3,14,"2025-02-16 00:00:00",4
40701,2,7,"2025-03-28 00:00:00",2
40702,3,3,"2025-06-04 00:00:00",4
40703,5,40,"2025-07-16 00:00:00",2
40704,2,46,"2025-05-15 00:00:00",4
40705,1,46,"2025-01-25 00:00:00",3
40706,5,3,"2025-05-17 00:00:00",4
40707,5,14,"2025-05-06 00:00:00",2
40708,2,18,"2025-05-29 00:00:00",3
40709,2,47,"2025-04-28 00:00:00",1
40710,1,7,"2025-06-08 00:00:00",4
40711,5,7,"2025-01-24 00:00:00",2
40712,5,3,"2025-05-15 00:00:00",3
40713,3,7,"2025-05-12 00:00:00",1
40714,4,38,"2025-03-23 00:00:00",4
40715,5,47,"2025-05-04 00:00:00",3
40716,4,40,"2025-03-25 00:00:00",4
40717,1,24,"2025-04-16 00:00:00",1
40718,5,46,"2025-06-24 00:00:00",3
40719,2,28,"2025-01-17 00:00:00",2
40720,1,40,"2025-04-25 00:00:00",4
40721,5,3,"2025-05-16 00:00:00",3
40722,3,3,"2025-03-13 00:00:00",1
40723,4,7,"2025-03-15 00:00:00",5
40724,5,7,"2025-07-10 00:00:00",4
40725,1,38,"2025-04-30 00:00:00",1
40726,3,47,"2025-06-19 00:00:00",2
40727,3,40,"2025-03-30 00:00:00",2
40728,2,14,"2025-01-23 00:00:00",1
40729,2,47,"2025-05-21 00:00:00",4
40730,1,46,"2025-07-01 00:00:00",2
40731,1,24,"2025-07-10 00:00:00",3
40732,1,18,"2025-01-15 00:00:00",3
40733,5,3,"2025-04-02 00:00:00",2
40734,3,47,"2025-04-02 00:00:00",1
40735,1,47,"2025-06-20 00:00:00",2
40736,2,14,"2025-03-25 00:00:00",5
40737,4,3,"2025-03-13 00:00:00",4
40738,4,28,"2025-04-29 00:00:00",3
40739,5,3,"2025-07-20 00:00:00",2
40740,2,47,"2025-04-19 00:00:00",4
40741,4,38,"2025-06-25 00:00:00",1
40742,3,46,"2025-03-02 00:00:00",4
40743,5,46,"2025-05-20 00:00:00",3
40744,1,40,"2025-07-12 00:00:00",4
40745,1,3,"2025-06-25 00:00:00",4
40746,3,24,"2025-05-01 00:00:00",4
40747,3,24,"2025-02-08 00:00:00",4
40748,3,46,"2025-02-23 00:00:00",1
40749,2,14,"2025-01-24 00:00:00",2
40750,4,28,"2025-02-21 00:00:00",3
40751,1,18,"2025-03-12 00:00:00",3
40752,3,24,"2025-06-16 00:00:00",2
40753,5,38,"2025-05-03 00:00:00",4
40754,5,46,"2025-01-05 00:00:00",4
40755,3,3,"2025-04-19 00:00:00",3
40756,4,3,"2025-01-07 00:00:00",5
40757,4,40,"2025-07-06 00:00:00",1
40758,4,3,"2025-02-28 00:00:00",4
40759,4,3,"2025-03-06 00:00:00",4
40760,1,38,"2025-05-02 00:00:00",1
40761,1,14,"2025-07-31 00:00:00",1
40762,3,24,"2025-04-20 00:00:00",1
40763,4,7,"2025-02-19 00:00:00",2
40764,2,18,"2025-02-28 00:00:00",2
40765,2,40,"2025-01-03 00:00:00",1
40766,5,38,"2025-07-15 00:00:00",1
40767,1,28,"2025-02-17 00:00:00",2
40768,3,14,"2025-06-20 00:00:00",3
40769,2,40,"2025-04-25 00:00:00",2
40770,1,46,"2025-02-27 00:00:00",1
40771,4,47,"2025-01-11 00:00:00",4
40772,2,28,"2025-03-08 00:00:00",4
40773,5,38,"2025-03-20 00:00:00",3
40774,2,47,"2025-02-24 00:00:00",1
40775,5,7,"2025-03-04 00:00:00",4
40776,5,18,"2025-07-24 00:00:00",4
40777,1,24,"2025-02-21 00:00:00",4
40778,3,28,"2025-06-21 00:00:00",4
40779,3,24,"2025-04-11 00:00:00",3
40780,3,46,"2025-03-19 00:00:00",3
40781,4,47,"2025-01-12 00:00:00",3
40782,5,28,"2025-06-15 00:00:00",4
40783,4,14,"2025-03-13 00:00:00",1
40784,1,28,"2025-03-22 00:00:00",2
40785,5,38,"2025-03-02 00:00:00",4
40786,4,40,"2025-06-28 00:00:00",1
40787,5,28,"2025-06-12 00:00:00",2
40788,4,3,"2025-04-15 00:00:00",2
40789,3,18,"2025-01-19 00:00:00",2
40790,4,24,"2025-07-20 00:00:00",4
40791,2,18,"2025-04-11 00:00:00",4
40792,5,40,"2025-02-22 00:00:00",2
40793,4,47,"2025-01-14 00:00:00",1
40794,1,3,"2025-04-23 00:00:00",4
40795,5,46,"2025-05-22 00:00:00",2
40796,5,28,"2025-05-18 00:00:00",2
40797,4,38,"2025-06-17 00:00:00",3
40798,3,40,"2025-04-07 00:00:00",4
40799,5,46,"2025-03-06 00:00:00",2
40800,4,47,"2025-03-05 00:00:00",5
40801,5,14,"2025-01-27 00:00:00",4
40802,1,47,"2025-03-04 00:00:00",1
40803,1,18,"2025-01-27 00:00:00",3
40804,4,7,"2025-06-17 00:00:00",5
40805,4,28,"2025-03-29 00:00:00",5
40806,3,14,"2025-02-11 00:00:00",3
40807,3,38,"2025-05-27 00:00:00",1
40808,5,7,"2025-01-25 00:00:00",1
40809,5,14,"2025-07-11 00:00:00",2
40810,1,38,"2025-04-04 00:00:00",4
40811,3,18,"2025-03-24 00:00:00",3
40812,1,14,"2025-01-26 00:00:00",4
40813,4,14,"2025-01-18 00:00:00",1
40814,3,40,"2025-07-27 00:00:00",1
40815,5,24,"2025-02-19 00:00:00",2
40816,5,46,"2025-02-26 00:00:00",4
40817,5,38,"2025-06-04 00:00:00",1
40818,1,47,"2025-04-27 00:00:00",3
40819,4,28,"2025-02-20 00:00:00",4
40820,3,24,"2025-03-05 00:00:00",4
40821,5,47,"2025-03-19 00:00:00",4
40822,5,47,"2025-05-18 00:00:00",3
40823,4,40,"2025-01-16 00:00:00",3
40824,5,18,"2025-02-17 00:00:00",2
40825,3,46,"2025-03-02 00:00:00",1
40826,4,3,"2025-01-25 00:00:00",4
40827,4,3,"2025-03-03 00:00:00",2
40828,5,40,"2025-06-25 00:00:00",2
40829,5,38,"2025-06-13 00:00:00",1
40830,4,38,"2025-07-02 00:00:00",2
40831,2,38,"2025-02-23 00:00:00",3
40832,2,24,"2025-05-31 00:00:00",3
40833,1,24,"2025-07-05 00:00:00",3
40834,5,47,"2025-05-16 00:00:00",4
40835,4,14,"2025-03-27 00:00:00",3
40836,2,28,"2025-04-21 00:00:00",4
40837,5,46,"2025-07-20 00:00:00",4
40838,5,38,"2025-02-19 00:00:00",1
40839,1,47,"2025-02-17 00:00:00",3
40840,4,46,"2025-04-26 00:00:00",3
40841,4,24,"2025-07-12 00:00:00",3
40842,3,38,"2025-04-24 00:00:00",1
40843,2,14,"2025-05-31 00:00:00",2
40844,4,24,"2025-03-29 00:00:00",1
40845,1,38,"2025-01-09 00:00:00",4
40846,5,47,"2025-02-25 00:00:00",2
40847,3,24,"2025-03-20 00:00:00",3
40848,4,3,"2025-04-02 00:00:00",4
40849,4,3,"2025-06-21 00:00:00",1
40850,4,18,"2025-02-07 00:00:00",4
40851,3,46,"2025-04-18 00:00:00",3
40852,5,3,"2025-06-22 00:00:00",2
40853,4,46,"2025-06-06 00:00:00",1
40854,5,7,"2025-07-10 00:00:00",3
40855,5,40,"2025-05-08 00:00:00",4
40856,4,47,"2025-07-06 00:00:00",4
40857,1,24,"2025-07-07 00:00:00",4
40858,2,38,"2025-07-25 00:00:00",4
40859,1,3,"2025-06-19 00:00:00",4
40860,1,24,"2025-01-23 00:00:00",2
40861,3,24,"2025-03-21 00:00:00",1
40862,1,40,"2025-01-09 00:00:00",1
40863,2,38,"2025-04-05 00:00:00",4
40864,2,14,"2025-04-19 00:00:00",4
40865,5,3,"2025-04-02 00:00:00",4
40866,5,40,"2025-06-27 00:00:00",3
40867,2,46,"2025-05-26 00:00:00",2
40868,5,46,"2025-03-12 00:00:00",2
40869,3,18,"2025-02-23 00:00:00",2
40870,2,47,"2025-05-19 00:00:00",4
40871,2,28,"2025-07-18 00:00:00",1
40872,4,14,"2025-06-13 00:00:00",1
40873,3,40,"2025-04-19 00:00:00",4
40874,1,46,"2025-06-11 00:00:00",2
40875,3,47,"2025-03-19 00:00:00",1
40876,3,3,"2025-07-22 00:00:00",1
40877,3,46,"2025-03-13 00:00:00",1
40878,4,18,"2025-05-07 00:00:00",3
40879,3,47,"2025-06-23 00:00:00",2
40880,4,28,"2025-03-27 00:00:00",4
40881,4,18,"2025-04-04 00:00:00",2
40882,3,14,"2025-02-15 00:00:00",1
40883,5,46,"2025-04-13 00:00:00",4
40884,3,46,"2025-05-25 00:00:00",4
40885,1,38,"2025-06-28 00:00:00",2
40886,2,18,"2025-02-10 00:00:00",3
40887,5,18,"2025-01-31 00:00:00",3
40888,2,47,"2025-02-14 00:00:00",2
40889,4,40,"2025-03-26 00:00:00",3
40890,4,28,"2025-03-17 00:00:00",4
40891,1,18,"2025-05-26 00:00:00",3
40892,1,7,"2025-03-23 00:00:00",4
40893,3,7,"2025-05-19 00:00:00",3
40894,5,28,"2025-02-02 00:00:00",2
40895,3,47,"2025-03-21 00:00:00",2
40896,1,18,"2025-06-11 00:00:00",1
40897,1,38,"2025-04-14 00:00:00",3
40898,5,24,"2025-02-08 00:00:00",2
40899,5,7,"2025-01-23 00:00:00",2
40900,1,46,"2025-04-15 00:00:00",3
40901,3,3,"2025-05-04 00:00:00",5
40902,5,14,"2025-02-19 00:00:00",1
40903,2,47,"2025-07-12 00:00:00",4
40904,4,3,"2025-01-25 00:00:00",1
40905,3,38,"2025-03-22 00:00:00",1
40906,2,28,"2025-03-26 00:00:00",4
40907,3,40,"2025-03-03 00:00:00",2
40908,4,24,"2025-01-20 00:00:00",4
40909,4,18,"2025-02-12 00:00:00",3
40910,4,40,"2025-01-18 00:00:00",2
40911,1,3,"2025-06-16 00:00:00",3
40912,1,46,"2025-05-24 00:00:00",4
40913,5,47,"2025-04-05 00:00:00",1
40914,5,18,"2025-03-13 00:00:00",5
40915,1,40,"2025-05-29 00:00:00",4
40916,3,28,"2025-05-25 00:00:00",4
40917,2,14,"2025-07-15 00:00:00",2
40918,1,7,"2025-06-18 00:00:00",1
40919,4,18,"2025-02-16 00:00:00",3
40920,3,46,"2025-03-22 00:00:00",4
40921,2,18,"2025-03-24 00:00:00",3
40922,3,28,"2025-01-17 00:00:00",4
40923,1,24,"2025-01-25 00:00:00",2
40924,4,7,"2025-04-07 00:00:00",3
40925,5,47,"2025-07-29 00:00:00",3
40926,4,38,"2025-02-26 00:00:00",1
40927,3,14,"2025-07-16 00:00:00",1
40928,4,47,"2025-03-05 00:00:00",1
40929,3,40,"2025-07-01 00:00:00",2
40930,4,18,"2025-01-02 00:00:00",3
40931,1,14,"2025-01-18 00:00:00",4
40932,1,18,"2025-05-30 00:00:00",1
40933,5,38,"2025-03-03 00:00:00",1
40934,3,7,"2025-06-14 00:00:00",1
40935,4,40,"2025-02-16 00:00:00",4
40936,4,47,"2025-01-21 00:00:00",4
40937,2,47,"2025-02-15 00:00:00",3
40938,5,3,"2025-07-07 00:00:00",3
40939,2,46,"2025-03-13 00:00:00",4
40940,4,18,"2025-06-05 00:00:00",4
40941,4,40,"2025-07-03 00:00:00",3
40942,1,14,"2025-06-26 00:00:00",3
40943,1,18,"2025-03-15 00:00:00",4
40944,3,18,"2025-01-25 00:00:00",1
40945,3,14,"2025-01-13 00:00:00",1
40946,1,14,"2025-02-27 00:00:00",4
40947,3,24,"2025-03-05 00:00:00",2
40948,1,3,"2025-02-05 00:00:00",2
40949,4,46,"2025-07-23 00:00:00",4
40950,5,18,"2025-07-16 00:00:00",2
40951,3,40,"2025-02-10 00:00:00",3
40952,4,14,"2025-02-13 00:00:00",5
40953,4,47,"2025-03-07 00:00:00",3
40954,1,38,"2025-01-09 00:00:00",1
40955,5,46,"2025-02-04 00:00:00",3
40956,3,28,"2025-01-23 00:00:00",2
40957,3,14,"2025-01-05 00:00:00",4
40958,3,47,"2025-01-25 00:00:00",3
40959,5,24,"2025-06-18 00:00:00",1
40960,5,38,"2025-05-06 00:00:00",4
40961,5,7,"2025-07-22 00:00:00",4
40962,5,14,"2025-04-08 00:00:00",4
40963,4,47,"2025-03-29 00:00:00",3
40964,3,18,"2025-04-21 00:00:00",5
40965,1,24,"2025-07-20 00:00:00",2
40966,5,40,"2025-04-09 00:00:00",5
40967,3,38,"2025-02-03 00:00:00",3
40968,4,28,"2025-07-15 00:00:00",4
