"store_id","product_sku","quantity_in_stock","reorder_threshold"
4,"24-228-6840",306,25
4,"24-310-9184",310,20
4,"24-364-3341",322,20
4,"24-478-8277",417,20
4,"24-571-1080",442,50
4,"24-579-6500",324,35
4,"24-972-6969",350,20
4,"24-975-4231",285,50
4,"24-986-5091",306,20
4,"24-989-3302",331,50
4,"25-010-9478",415,50
4,"25-349-7974",378,50
4,"25-522-6043",335,20
4,"25-911-7736",363,50
4,"26-000-1012",433,20
4,"26-010-9519",356,35
4,"26-031-8070",407,20
4,"26-134-9069",371,20
4,"26-161-6692",438,50
4,"26-177-5690",283,50
4,"26-456-1992",301,35
4,"26-535-4727",294,35
4,"26-629-5920",408,20
4,"26-690-3784",290,50
4,"26-799-3714",430,25
4,"27-216-9671",292,20
4,"27-262-2437",413,20
4,"27-269-5260",279,50
4,"27-387-0428",273,35
4,"27-389-3529",359,35
4,"27-459-0724",299,20
4,"27-474-0056",289,50
4,"27-495-1912",296,50
4,"27-635-8394",244,50
4,"27-681-5588",369,35
4,"27-757-4489",299,20
4,"27-783-5470",330,20
4,"27-881-1177",244,25
4,"28-003-8065",360,40
4,"28-008-2951",316,50
4,"28-044-4102",370,50
4,"28-107-4953",415,20
4,"28-146-2641",281,20
4,"28-185-7303",400,25
4,"28-197-9246",321,40
4,"28-275-5901",367,35
4,"28-433-8533",406,20
4,"28-505-8317",253,50
4,"28-608-0039",419,50
4,"28-824-9017",359,35
4,"28-840-6096",333,50
4,"28-956-1320",405,20
4,"28-968-4195",384,50
4,"28-986-8001",297,50
4,"29-017-6255",445,50
4,"29-092-3453",309,50
4,"29-135-0791",364,40
4,"29-205-1132",355,40
4,"29-377-7040",346,40
4,"29-436-6570",392,20
4,"29-592-7315",340,40
4,"29-741-8132",423,50
4,"29-756-7042",415,20
4,"29-823-6004",456,50
4,"29-875-6900",362,50
4,"29-896-7926",404,40
4,"30-429-2162",376,40
4,"30-591-7275",360,40
4,"30-806-3823",247,40
4,"30-832-5429",250,20
4,"30-964-2694",299,50
4,"30-996-2526",432,50
4,"31-157-1822",306,20
4,"31-211-5803",427,20
4,"31-255-9616",241,35
4,"31-387-5020",348,20
4,"31-403-6234",291,35
4,"31-608-1445",292,50
4,"31-627-6025",424,20
4,"31-745-6850",311,50
4,"31-746-4951",379,40
4,"31-803-5001",263,50
4,"31-969-4614",350,25
4,"32-261-0008",246,20
4,"32-270-1385",402,50
4,"32-676-1026",361,35
4,"32-933-0329",361,50
4,"32-987-5559",321,25
4,"33-335-9140",302,20
4,"33-378-1365",401,20
4,"33-507-9886",321,50
4,"33-670-6797",358,35
4,"34-075-0371",302,50
4,"34-086-3222",252,50
4,"34-110-1040",299,50
4,"34-131-8805",365,20
4,"34-291-4939",315,20
4,"34-369-7712",351,50
4,"34-538-1180",321,20
4,"34-547-0827",371,40
4,"34-709-9237",281,50
4,"34-861-4446",312,20
4,"34-928-2775",255,50
4,"35-031-1497",405,25
4,"35-257-9312",268,20
4,"35-299-0889",410,20
4,"35-353-4068",324,40
4,"35-529-2933",217,50
4,"35-621-2546",261,20
4,"35-835-5591",315,35
4,"35-836-6718",362,20
4,"36-127-4273",284,20
4,"36-177-0573",301,20
4,"36-296-9609",287,20
4,"36-330-5036",387,35
4,"36-372-2295",447,40
4,"36-383-3677",390,20
4,"36-531-4087",277,40
4,"36-636-4873",299,40
4,"36-679-4670",356,50
4,"36-840-2728",373,35
4,"36-899-5324",267,50
4,"36-918-2937",369,25
4,"37-064-7275",243,25
4,"37-246-0018",317,50
4,"37-248-6266",290,50
4,"37-567-3218",335,40
4,"37-606-0510",432,20
4,"37-610-1999",302,35
4,"37-666-3902",404,50
4,"37-709-3532",318,50
4,"38-049-9319",304,20
4,"38-296-6634",423,50
4,"38-390-2115",300,50
4,"38-417-4656",367,40
4,"38-555-9147",376,25
4,"38-617-7226",249,50
4,"38-655-2312",406,50
4,"38-664-2155",330,50
4,"38-732-7667",293,50
4,"38-822-8005",261,50
4,"38-924-3007",408,50
4,"39-192-3521",418,25
4,"39-232-5341",286,40
4,"39-315-3936",344,20
4,"39-358-3340",293,40
4,"39-449-0772",395,20
4,"39-479-5147",420,35
4,"39-629-5554",359,20
4,"39-768-8205",393,20
4,"39-810-2042",318,40
4,"39-913-2999",378,20
4,"40-003-7322",349,40
4,"40-021-2400",277,50
4,"40-462-2952",341,35
4,"40-630-1431",257,50
4,"40-681-9981",268,25
4,"40-683-0283",419,40
4,"40-751-8635",244,50
4,"40-793-7235",404,20
4,"40-795-0753",331,40
4,"40-810-9261",397,25
4,"40-860-4532",266,25
4,"40-902-1995",274,50
4,"40-913-9772",404,20
4,"40-997-2786",415,20
4,"41-131-3841",296,40
4,"41-237-5498",407,20
4,"41-240-8856",328,35
4,"41-316-8427",320,40
4,"41-475-5305",419,20
4,"41-526-4036",234,20
4,"41-538-3129",244,20
4,"41-594-5069",381,20
4,"41-729-5410",238,35
4,"41-735-9837",244,25
4,"42-134-9798",391,20
4,"42-141-5718",316,20
4,"42-175-1648",314,50
4,"42-220-9305",394,40
4,"42-495-7698",234,40
4,"42-674-3917",428,40
4,"42-879-9478",400,35
4,"42-887-6557",340,40
4,"42-907-6946",263,20
4,"43-164-5984",441,20
4,"43-193-9915",233,20
4,"43-469-7551",315,25
4,"43-670-8544",378,50
4,"43-693-2092",350,20
4,"43-703-9939",313,50
4,"43-851-9440",366,50
4,"43-893-5408",430,40
4,"43-910-2342",266,50
4,"44-112-3331",236,35
4,"44-128-2185",372,40
4,"44-305-1866",362,20
4,"44-368-7112",336,20
4,"44-408-7594",313,50
4,"44-476-0390",389,50
4,"44-480-9446",272,20
4,"44-538-3366",294,35
4,"44-546-5713",343,50
4,"44-552-3909",449,50
4,"44-634-8292",369,40
4,"44-637-5512",251,50
4,"44-782-1395",296,40
4,"45-050-4720",379,40
4,"45-172-7012",352,50
4,"45-194-4094",321,50
4,"45-250-4679",357,40
4,"45-317-9731",344,20
4,"45-380-4627",354,50
4,"45-402-0421",432,20
4,"45-634-0679",382,35
4,"45-852-2446",277,35
4,"45-992-5653",272,40
4,"46-083-7058",387,35
4,"46-255-3073",395,35
4,"46-415-8633",388,50
4,"46-436-5351",242,25
4,"46-452-9419",408,20
4,"46-496-2930",340,50
4,"46-622-3434",338,40
4,"46-632-8420",413,20
4,"46-753-8430",432,20
4,"46-911-1159",389,50
4,"46-931-6897",276,20
4,"47-221-2470",371,50
4,"47-221-3391",301,25
4,"47-441-7682",296,20
4,"47-554-5780",305,35
4,"47-578-4161",237,35
4,"47-581-0363",368,20
4,"47-663-5703",285,40
4,"47-749-3277",393,40
4,"47-802-5023",370,35
4,"47-843-8207",238,50
4,"47-866-6589",355,20
4,"48-193-1199",416,20
4,"48-242-8445",379,50
4,"48-289-0604",251,20
4,"48-414-6162",400,25
4,"48-427-0551",408,25
4,"48-461-3742",388,50
4,"48-770-6319",346,20
4,"48-789-9187",296,50
4,"48-957-6116",446,50
4,"48-957-8596",406,50
4,"49-199-6836",249,50
4,"49-377-9731",397,50
4,"49-526-7806",408,50
4,"49-570-8214",309,20
4,"49-579-4325",393,20
4,"49-730-0159",363,20
4,"49-861-7823",210,50
4,"49-891-4927",277,20
4,"49-919-8798",434,20
4,"50-329-3145",344,20
4,"50-329-3360",433,40
4,"50-364-5828",257,50
4,"50-679-2072",273,20
4,"50-772-2613",325,20
4,"50-930-4751",319,35
4,"50-942-2409",330,50
4,"51-000-8113",253,25
4,"51-069-0489",353,40
4,"51-273-4240",336,20
4,"51-312-8608",363,20
4,"51-459-5630",354,20
4,"51-462-0747",343,50
4,"51-469-4611",299,40
4,"51-572-5497",247,50
4,"51-583-6029",416,20
4,"51-761-6320",395,20
4,"51-934-9117",363,35
4,"52-029-2382",318,20
4,"52-123-8039",325,50
4,"52-392-5312",402,40
4,"52-402-9245",430,50
4,"52-481-5224",428,50
4,"52-797-6961",368,35
4,"53-008-2419",278,40
4,"53-050-8242",295,35
4,"53-080-8252",434,20
4,"53-146-9979",298,40
4,"53-151-5726",261,50
4,"53-446-8243",407,50
4,"53-667-4109",311,50
4,"53-680-5293",452,20
4,"53-710-7630",247,40
4,"53-805-9523",316,20
4,"53-930-2215",275,20
4,"54-109-8062",412,40
4,"54-281-3746",269,50
4,"54-374-9986",290,20
4,"54-708-7327",350,40
4,"54-758-4622",327,20
4,"54-822-9009",438,40
4,"54-830-6971",440,35
4,"55-154-4728",285,25
4,"55-164-7723",353,35
4,"55-522-8242",346,20
4,"55-631-7937",437,20
4,"55-680-0982",345,25
4,"55-697-5242",375,20
4,"55-803-3964",273,40
4,"55-936-2406",286,40
4,"56-054-8664",380,50
4,"56-191-6497",416,40
4,"56-213-0577",364,50
4,"56-303-5256",431,40
4,"56-635-6764",364,20
4,"56-657-4387",245,20
4,"56-668-5370",367,20
4,"56-810-0550",293,35
4,"56-831-6199",248,35
4,"56-875-3717",245,40
4,"56-894-3733",345,20
4,"56-937-8675",275,20
4,"57-101-0060",350,40
4,"57-167-0669",329,35
4,"57-359-3397",285,50
4,"57-394-1587",322,40
4,"57-394-4703",276,25
4,"57-437-1828",285,50
4,"57-562-2358",410,25
4,"57-613-5779",310,20
4,"57-763-5501",433,35
4,"57-779-4955",312,40
4,"57-861-4379",370,20
4,"57-903-6434",413,50
4,"58-005-5343",358,50
4,"58-063-8633",416,50
4,"58-122-2282",346,25
4,"58-182-6781",273,20
4,"58-219-0241",384,20
4,"58-229-1358",275,20
4,"58-946-5152",341,40
4,"59-075-2457",296,20
4,"59-725-4038",335,25
4,"59-857-6577",309,20
4,"60-198-7050",307,25
4,"60-285-3783",265,50
4,"60-311-5701",252,20
4,"60-327-4114",327,20
4,"60-343-3288",263,35
4,"60-343-7973",405,20
4,"60-456-8169",256,20
4,"60-550-4771",432,35
4,"60-632-8752",334,20
4,"60-644-6596",413,35
4,"60-747-8704",315,50
4,"60-771-0879",385,50
4,"60-911-3745",290,40
4,"61-293-6327",326,35
4,"61-317-9944",305,20
4,"61-582-7399",332,50
4,"61-607-7622",314,20
4,"61-680-9496",240,50
4,"61-796-6540",297,20
4,"61-801-8665",316,25
4,"61-827-4098",290,35
4,"62-100-2245",264,20
4,"62-393-9939",307,20
4,"62-509-0666",403,40
4,"62-777-6010",371,40
4,"62-795-7801",349,20
4,"62-816-8794",417,40
4,"62-998-7250",282,20
4,"63-162-9244",261,50
4,"63-168-6018",239,50
4,"63-270-7076",291,20
4,"63-822-5278",284,50
4,"63-874-9747",350,50
4,"63-890-1246",271,20
4,"63-897-8088",340,50
4,"63-918-8253",405,50
4,"63-936-0145",291,50
4,"63-956-0739",362,25
4,"64-109-7362",408,35
4,"64-119-7804",265,50
4,"64-418-8356",374,20
4,"64-478-4745",385,50
4,"64-493-5270",312,20
4,"64-854-8664",432,20
4,"65-145-9672",300,40
4,"65-235-7676",411,20
4,"65-282-0419",343,25
4,"65-368-2479",331,20
4,"65-464-5070",257,20
4,"65-527-9488",406,50
4,"65-644-1394",413,50
4,"65-674-6076",283,20
4,"65-718-0492",432,20
4,"65-759-3721",309,20
4,"65-780-5622",346,20
4,"65-854-9364",376,40
4,"65-867-4029",354,50
4,"66-268-8345",282,20
4,"66-312-5511",293,35
4,"66-327-2821",445,20
4,"66-627-9752",321,35
4,"66-716-8221",326,20
4,"66-806-6051",354,20
4,"66-854-5736",288,50
4,"66-993-4234",270,50
4,"67-025-1245",428,50
4,"67-027-7269",275,50
4,"67-130-4114",302,50
4,"67-248-6306",347,50
4,"67-270-7464",300,40
4,"67-382-4435",333,50
4,"67-473-7093",378,25
4,"67-512-9754",227,20
4,"67-546-1568",429,20
4,"67-625-9704",377,35
4,"67-710-5120",348,40
4,"67-725-6830",281,40
4,"67-984-5368",302,20
4,"68-418-6724",403,20
4,"68-436-1268",292,20
4,"68-636-4774",342,50
4,"68-732-5919",303,40
4,"68-734-1585",292,50
4,"68-761-6907",327,50
4,"68-973-8812",277,50
4,"68-977-2498",260,50
4,"68-977-6854",259,50
4,"69-171-1305",400,40
4,"69-287-9113",380,50
4,"69-468-5468",415,20
4,"69-561-2496",354,50
4,"69-578-7930",427,40
4,"69-674-5387",441,20
4,"69-743-0161",392,40
4,"69-834-2874",268,20
4,"69-895-3397",449,50
4,"70-005-5970",278,50
4,"70-145-2550",248,50
4,"70-149-6756",330,20
4,"70-206-4860",432,20
4,"70-534-7796",440,50
4,"70-542-4269",358,20
4,"70-587-1204",431,40
4,"70-612-2531",289,50
4,"70-815-4015",348,20
4,"70-854-6891",295,20
4,"70-871-4536",413,20
4,"71-015-9181",386,50
4,"71-067-3278",398,35
4,"71-085-4290",402,50
4,"71-300-2191",273,50
4,"71-436-5841",295,50
4,"71-516-1996",347,20
4,"71-594-6552",315,40
4,"71-631-5875",232,35
4,"71-954-4501",418,35
4,"71-999-2404",377,50
4,"72-066-4597",334,50
4,"72-341-1154",281,20
4,"72-404-5581",336,40
4,"72-780-6006",423,20
4,"72-970-0239",236,20
4,"72-989-2512",356,50
4,"73-010-8323",381,35
4,"73-117-6105",424,40
4,"73-118-1117",408,20
4,"73-401-5721",283,35
4,"73-561-2867",253,20
4,"73-567-6194",244,20
4,"73-751-4393",413,50
4,"73-874-7534",310,50
4,"73-942-0508",446,50
4,"73-997-6251",398,50
4,"74-132-5528",386,50
4,"74-181-4135",324,20
4,"74-234-0628",303,40
4,"74-294-3760",299,20
4,"74-305-1263",274,25
4,"74-404-0582",311,50
4,"74-430-8245",249,50
4,"74-548-9313",403,50
4,"74-562-7431",320,20
4,"74-587-2065",414,50
4,"74-610-2295",302,25
4,"74-642-2435",358,50
4,"74-666-5671",411,35
4,"74-711-7160",377,40
4,"74-818-3306",294,50
4,"74-845-3299",421,25
4,"74-943-9034",422,20
4,"75-029-9003",271,20
4,"75-080-4909",265,20
4,"75-094-1179",238,20
4,"75-152-8731",294,50
4,"75-672-4378",253,50
4,"75-927-9108",396,50
4,"76-027-4850",354,50
4,"76-070-1411",415,20
4,"76-090-4411",323,20
4,"76-264-0748",339,50
4,"76-325-9093",390,20
4,"76-340-4432",362,50
4,"76-401-7083",406,50
4,"76-459-2392",385,20
4,"76-476-9996",322,20
4,"76-540-6407",422,50
4,"76-584-4790",410,20
4,"76-623-7844",362,20
4,"76-854-0095",386,40
4,"76-954-1442",362,25
4,"77-013-1553",318,20
4,"77-224-2227",301,40
4,"77-312-6317",266,50
4,"77-377-1659",261,40
4,"77-777-4536",307,40
4,"77-827-0820",302,20
4,"77-937-1108",409,40
4,"77-959-1018",340,50
4,"78-362-8578",388,50
4,"78-614-4402",335,50
4,"78-689-8958",282,25
4,"78-953-2073",420,20
4,"78-956-4737",307,40
4,"79-136-9840",300,25
4,"79-350-5841",263,40
4,"79-400-6216",351,20
4,"79-428-8753",263,50
4,"79-494-2472",391,50
4,"79-569-8856",288,20
4,"79-741-0770",364,50
4,"79-884-8810",265,50
4,"79-920-2395",234,50
4,"80-020-8041",451,40
4,"80-025-6757",412,50
4,"80-039-1261",266,50
4,"80-072-8774",285,35
4,"80-227-6886",368,50
4,"80-334-0215",416,50
4,"80-371-3695",422,20
4,"80-374-5711",365,25
4,"80-375-9075",304,20
4,"80-441-7249",298,40
4,"80-459-5950",251,25
4,"80-658-6456",397,50
4,"80-698-0324",298,20
4,"80-988-4653",307,50
4,"81-268-5905",310,35
4,"81-354-4203",392,35
4,"81-573-0943",309,20
4,"81-578-7404",323,20
4,"81-605-6246",387,35
4,"81-844-2979",279,50
4,"82-041-7211",290,20
4,"82-231-4245",395,40
4,"82-243-3180",307,20
4,"82-342-7339",426,20
4,"82-380-5378",246,20
4,"82-538-4809",285,50
4,"82-678-8097",386,20
4,"82-711-0772",305,20
4,"82-811-7988",291,20
4,"82-931-7126",291,50
4,"82-948-2298",445,50
4,"82-977-7752",251,50
4,"83-108-1174",343,20
4,"83-117-7658",416,50
4,"83-321-7887",325,20
4,"83-400-9746",366,20
4,"83-553-9523",315,20
4,"83-556-0996",359,40
4,"83-568-3475",225,35
4,"83-573-4586",454,20
4,"83-625-3618",340,50
4,"83-704-6367",358,25
4,"83-716-2177",398,35
4,"83-727-0814",421,40
4,"83-763-5038",246,20
4,"83-917-7384",352,50
4,"83-966-3280",418,35
4,"84-075-7647",281,20
4,"84-151-2114",351,40
4,"84-198-7276",426,20
4,"84-269-9130",254,40
4,"84-272-0790",338,50
4,"84-327-7787",388,20
4,"84-546-7624",409,50
4,"84-624-0201",276,40
4,"85-207-4164",344,50
4,"85-237-3505",426,25
4,"85-440-3667",259,20
4,"85-510-2915",270,20
4,"85-561-4694",355,50
4,"85-781-5386",372,35
4,"85-806-0613",273,20
4,"85-806-8672",338,25
4,"85-835-3445",241,20
4,"86-257-4613",359,40
4,"86-273-9377",332,40
4,"86-330-0214",259,25
4,"86-482-6451",354,25
4,"86-672-4191",337,20
4,"86-692-2312",300,20
4,"86-978-6666",244,40
4,"87-013-6488",231,40
4,"87-097-5691",393,25
4,"87-104-0187",251,40
4,"87-199-2743",412,50
4,"87-272-6544",278,20
4,"87-391-9658",361,20
4,"87-423-8486",321,40
4,"87-675-1506",434,50
4,"87-698-0944",307,50
4,"87-762-1317",358,20
4,"87-791-5803",308,35
4,"87-903-3486",299,20
4,"87-997-0228",335,50
4,"88-069-5486",255,35
4,"88-183-5781",375,20
4,"88-304-2855",271,50
4,"88-401-3700",331,50
4,"88-408-0310",294,20
4,"88-586-8797",370,50
4,"88-602-8210",334,20
4,"88-746-9468",266,50
4,"88-807-8431",250,35
4,"88-951-9038",292,25
4,"88-977-0175",393,20
4,"89-181-4523",354,40
4,"89-328-9019",358,40
4,"89-335-0155",296,40
4,"89-388-3239",304,50
4,"89-543-3456",283,50
4,"89-602-6755",360,20
4,"89-624-7462",301,50
4,"89-673-1543",314,20
4,"89-713-6071",378,20
4,"89-922-4773",304,40
4,"90-128-7973",402,40
4,"90-230-9767",427,40
4,"90-303-1821",352,50
4,"90-343-9640",318,20
4,"90-492-0564",418,50
4,"90-737-0044",355,40
4,"90-773-9557",293,20
4,"90-865-9150",289,40
4,"91-105-7317",347,50
4,"91-127-7489",419,50
4,"91-257-3672",256,35
4,"91-290-9062",254,20
4,"91-417-0366",290,50
4,"91-426-3204",437,35
4,"91-553-1774",350,20
4,"91-848-0606",461,50
4,"92-152-5820",264,25
4,"92-291-7089",293,20
4,"92-362-3567",451,50
4,"92-455-2959",256,25
4,"92-551-8504",418,40
4,"92-652-3737",322,50
4,"92-791-0606",252,40
4,"92-837-8839",250,20
4,"92-995-8689",292,20
4,"93-014-4256",394,50
4,"93-015-0811",284,50
4,"93-166-3169",331,25
4,"93-198-5984",362,50
4,"93-218-8108",390,20
4,"93-342-8794",351,40
4,"93-571-7294",256,40
4,"93-772-3085",264,50
4,"93-813-2419",220,20
4,"93-815-0565",259,20
4,"93-966-7754",293,50
4,"94-020-6982",334,35
4,"94-029-2717",357,50
4,"94-071-2261",379,50
4,"94-092-3355",305,50
4,"94-190-5193",299,50
4,"94-355-3070",282,35
4,"94-525-6925",356,20
4,"94-528-8088",290,35
4,"94-598-3383",269,40
4,"94-697-2396",375,20
4,"95-090-2788",349,20
4,"95-130-9020",302,20
4,"95-262-6208",261,25
4,"95-349-0828",383,20
4,"95-354-8583",353,40
4,"95-356-1566",309,50
4,"95-357-2870",244,40
4,"95-449-1286",363,20
4,"95-738-4658",305,25
4,"96-164-0607",393,20
4,"96-209-1739",391,20
4,"96-316-7600",404,50
4,"96-334-2593",340,25
4,"96-503-7712",389,20
4,"96-682-8546",405,20
4,"96-774-0457",417,35
4,"96-961-2193",256,40
4,"97-040-3822",255,20
4,"97-093-4278",393,20
4,"97-283-4840",250,20
4,"97-300-7511",347,20
4,"97-710-2449",414,20
4,"97-772-2336",331,50
4,"98-064-4465",350,20
4,"98-148-0940",394,20
4,"98-235-2711",280,50
4,"98-445-7372",283,35
4,"98-499-2220",376,20
4,"98-546-7398",422,20
4,"98-556-5323",353,50
4,"98-575-4736",275,50
4,"98-652-9569",422,20
4,"98-858-6323",303,20
4,"98-909-9395",311,20
4,"99-033-5661",230,40
4,"99-048-8310",325,50
4,"99-137-1730",364,40
4,"99-194-5600",334,50
4,"99-420-3592",357,20
4,"99-543-5039",417,50
4,"99-561-4871",296,35
4,"99-894-4351",304,40
4,"99-961-0767",282,20
5,"00-119-8780",292,35
5,"00-357-2313",237,20
5,"00-366-9496",449,50
5,"00-405-7428",356,50
5,"00-440-9568",313,50
5,"00-534-9775",294,25
5,"00-641-8691",294,25
5,"00-842-9790",427,20
5,"00-963-2193",272,20
5,"01-018-6418",336,20
5,"01-026-2772",445,50
5,"01-050-2246",405,50
5,"01-144-5960",384,35
5,"01-173-0029",288,50
5,"01-439-6231",281,20
5,"01-703-8441",379,40
5,"01-820-5784",291,20
5,"01-839-6534",285,40
5,"01-903-5373",348,50
5,"02-034-6209",321,20
5,"02-085-7218",349,20
5,"02-170-5225",424,40
5,"02-275-6061",380,50
5,"02-484-0206",396,40
5,"02-508-3777",273,20
5,"02-559-8196",356,50
5,"02-575-1980",345,50
5,"02-655-3240",324,40
5,"02-888-9412",389,50
5,"02-895-7781",366,40
5,"02-920-4829",377,20
5,"02-974-8526",257,50
5,"03-043-9933",337,50
5,"03-061-1344",361,35
5,"03-149-9760",383,20
5,"03-276-3931",299,50
5,"03-441-4252",444,20
5,"03-597-9488",344,20
5,"03-833-3577",433,50
5,"03-919-9890",263,35
5,"03-940-0630",332,20
5,"04-001-1793",407,25
5,"04-038-1547",260,20
5,"04-104-6993",433,20
5,"04-240-2226",365,20
5,"04-277-5245",345,40
5,"04-293-6969",368,50
5,"04-453-5485",338,50
5,"04-542-3863",402,40
5,"04-637-8815",284,50
5,"04-758-0410",323,40
5,"05-184-4175",274,25
5,"05-193-8096",416,50
5,"05-334-2923",333,40
5,"05-425-0746",258,50
5,"05-720-8792",425,50
5,"05-899-1428",265,20
5,"06-068-6793",373,20
5,"06-336-5482",408,35
5,"06-340-6856",256,40
5,"06-611-5454",290,20
5,"06-655-5498",428,40
5,"06-690-2335",365,40
5,"06-706-6490",362,25
5,"06-731-2162",353,50
5,"06-849-4869",292,20
5,"06-858-5680",384,20
5,"06-955-3428",360,40
5,"06-996-3221",291,20
5,"07-074-1196",353,50
5,"07-219-8017",276,20
5,"07-337-9889",320,50
5,"07-389-5740",397,20
5,"07-617-6934",319,40
5,"07-834-3320",396,20
5,"07-846-4804",440,40
5,"07-858-5487",372,20
5,"07-970-9352",327,50
5,"08-114-3922",415,35
5,"08-196-2703",336,50
5,"08-213-2058",342,20
5,"08-226-5155",393,50
5,"08-396-2704",439,40
5,"08-495-6853",386,20
5,"08-519-5579",321,50
5,"08-573-9997",279,50
5,"08-637-9335",307,50
5,"08-703-1382",261,50
5,"08-725-8156",322,35
5,"08-961-3009",258,20
5,"09-101-1740",339,40
5,"09-286-8107",322,20
5,"09-335-7793",287,40
5,"09-536-2626",387,20
5,"09-618-2842",299,40
5,"09-622-7119",261,35
5,"09-712-3630",365,50
5,"10-002-6494",407,50
5,"10-034-7654",323,40
5,"10-137-9759",285,50
5,"10-218-2680",308,20
5,"10-249-7928",301,40
5,"10-255-8579",312,40
5,"10-378-9729",356,50
5,"10-445-0741",425,35
5,"10-555-5971",296,20
5,"10-617-7581",322,20
5,"10-626-8536",246,40
5,"10-768-2443",418,20
5,"10-854-5467",335,20
5,"11-032-9778",385,50
5,"11-053-0107",237,50
5,"11-073-0189",252,50
5,"11-155-7826",393,25
5,"11-316-8405",411,50
5,"11-325-7396",376,50
5,"11-338-4598",337,50
5,"11-581-9869",386,50
5,"11-604-6002",376,20
5,"11-733-1756",399,40
5,"11-745-3025",448,50
5,"11-766-8738",387,50
5,"11-815-7923",305,20
5,"11-891-8213",300,20
5,"11-922-3342",279,25
5,"12-046-2988",316,20
5,"12-093-9863",380,40
5,"12-239-9399",333,50
5,"12-342-4482",302,35
5,"12-439-8428",371,50
5,"12-714-5135",355,20
5,"12-798-9401",246,20
5,"12-828-1063",335,20
5,"12-998-3882",318,20
5,"13-144-2169",408,50
5,"13-202-4809",285,50
5,"13-409-9040",276,25
5,"13-673-7016",374,50
5,"13-798-3397",271,20
5,"13-844-2178",413,35
5,"13-888-0149",366,50
5,"13-962-6263",375,50
5,"13-980-8804",276,50
5,"14-115-8371",363,20
5,"14-305-5348",226,20
5,"14-305-9690",375,40
5,"14-331-3739",356,20
5,"14-489-8669",379,40
5,"14-521-4167",290,20
5,"14-550-2152",259,25
5,"14-681-7035",372,25
5,"14-836-2894",299,50
5,"14-844-4138",355,25
5,"15-045-8444",444,25
5,"15-082-9124",276,50
5,"15-169-8058",356,40
5,"15-240-6267",272,50
5,"15-562-3712",243,50
5,"15-679-3935",346,50
5,"15-762-1058",382,50
5,"15-796-3130",253,20
5,"15-797-4824",321,50
5,"15-846-7959",280,50
5,"15-884-7413",374,50
5,"15-907-3681",321,50
5,"16-187-5729",270,25
5,"16-354-8122",361,20
5,"16-380-0753",302,50
5,"16-499-5059",402,50
5,"16-632-1308",389,25
5,"17-002-4721",353,50
5,"17-022-9721",366,50
5,"17-236-0566",410,50
5,"17-253-5688",423,20
5,"17-265-1899",433,50
5,"17-274-6898",308,20
5,"17-395-1121",357,50
5,"17-493-4579",427,40
5,"17-504-3699",314,50
5,"17-647-0503",417,35
5,"18-107-7886",300,20
5,"18-199-5799",284,20
5,"18-278-2383",305,20
5,"19-021-5024",301,50
5,"19-047-4239",227,50
5,"19-112-1616",407,50
5,"19-214-5762",344,50
5,"19-244-9890",399,25
5,"19-323-0506",384,35
5,"19-377-5021",324,35
5,"19-610-2236",281,20
5,"19-672-8982",418,20
5,"19-854-3663",320,50
5,"19-967-0632",387,40
5,"20-031-0532",364,50
5,"20-054-3716",258,20
5,"20-225-3930",368,25
5,"20-283-0111",350,50
5,"20-325-1965",258,50
5,"20-387-7746",253,40
5,"20-405-4865",318,20
5,"20-448-2972",348,50
5,"21-013-3508",375,50
5,"21-120-6238",445,40
5,"21-252-1360",296,20
5,"21-633-8696",288,40
5,"21-650-9319",356,20
5,"21-693-8216",274,20
5,"21-718-6746",360,50
5,"21-809-7115",360,40
5,"21-816-1004",438,25
5,"21-890-2826",244,20
5,"21-993-5632",346,50
5,"22-083-3347",356,40
5,"22-141-9798",291,40
5,"22-266-9291",417,35
5,"22-319-1377",321,40
5,"22-329-7791",228,50
5,"22-621-2774",264,50
5,"22-760-4605",292,20
5,"22-778-3553",369,20
5,"22-849-2551",266,50
5,"22-895-6595",382,40
5,"23-265-8144",260,20
5,"23-395-3157",407,20
5,"24-009-1208",317,25
5,"24-143-4957",248,20
5,"24-228-6840",342,25
5,"24-310-9184",404,20
5,"24-364-3341",344,20
5,"24-478-8277",271,20
5,"24-571-1080",434,50
5,"24-579-6500",252,35
5,"24-972-6969",317,20
5,"24-975-4231",407,50
5,"24-986-5091",434,20
5,"25-010-9478",304,50
5,"25-349-7974",221,50
5,"25-353-2067",245,50
5,"25-522-6043",266,20
5,"25-911-7736",261,50
5,"26-000-1012",324,20
5,"26-010-9519",327,35
5,"26-031-8070",318,20
5,"26-134-9069",314,20
5,"26-161-6692",326,50
5,"26-177-5690",225,50
5,"26-456-1992",405,35
5,"26-535-4727",334,35
5,"26-629-5920",345,20
5,"26-690-3784",291,50
5,"26-799-3714",419,25
5,"27-216-9671",402,20
5,"27-262-2437",269,20
5,"27-269-5260",388,50
5,"27-387-0428",283,35
5,"27-389-3529",247,35
5,"27-442-3654",402,25
5,"27-459-0724",267,20
5,"27-474-0056",331,50
5,"27-495-1912",359,50
5,"27-635-8394",347,50
5,"27-681-5588",308,35
5,"27-757-4489",392,20
5,"27-783-5470",352,20
5,"27-881-1177",433,25
5,"28-008-2951",236,50
5,"28-044-4102",376,50
5,"28-107-4953",352,20
5,"28-146-2641",324,20
