"purchase_product_id","purchase_order_id","vendor_product_id","quantity_purchased","actual_unit_cost"
2667,1139,1587,492,"2.00"
2668,404,805,452,"3.28"
2669,789,1229,464,"6.79"
2670,265,664,452,"2.86"
2671,1664,2481,352,"3.39"
2672,48,244,469,"5.60"
2673,1141,1737,304,"5.38"
2674,499,945,360,"1.44"
2675,57,101,341,"3.21"
2676,923,1475,455,"1.43"
2677,518,952,467,"5.20"
2678,1048,1533,439,"2.00"
2679,171,372,489,"3.21"
2680,271,613,359,"30.41"
2681,681,1171,369,"2.00"
2682,50,178,422,"2.00"
2683,1404,3019,441,"1.43"
2684,1649,2577,354,"0.16"
2685,517,944,388,"1.60"
2686,1485,2100,396,"3.39"
2687,1218,1750,403,"6.25"
2688,1864,2840,329,"5.76"
2689,1656,2425,435,"1.96"
2690,161,485,385,"11.54"
2691,519,878,423,"15.62"
2692,169,272,429,"1.43"
2693,500,895,500,"9.38"
2694,688,1148,430,"4.80"
2695,919,1398,487,"2.00"
2696,1043,1514,352,"4.00"
2697,1143,1676,365,"1.60"
2698,266,682,358,"3.21"
2699,164,337,316,"1.43"
2700,935,1462,473,"1.79"
2701,793,1252,311,"1.93"
2702,1942,2863,378,"2.40"
2703,275,496,500,"2.14"
2704,397,816,433,"2.56"
2705,788,1263,436,"1.07"
2706,1413,2015,368,"6.92"
2707,169,277,306,"1.43"
2708,167,308,445,"3.57"
2709,843,3020,487,"2.50"
2710,921,1478,366,"1.79"
2711,790,1190,427,"1.43"
2712,514,950,397,"3.20"
2713,1143,1690,416,"7.69"
2714,1483,2102,402,"1.79"
2715,938,1370,495,"1.44"
2716,163,475,438,"13.85"
2717,840,1302,300,"6.25"
2718,1583,2204,304,"3.21"
2719,1650,2561,340,"0.16"
2720,1567,2365,340,"3.57"
2721,396,787,325,"4.88"
2722,1945,2949,383,"5.60"
2723,1934,2866,360,"3.20"
2724,1142,1739,495,"11.54"
2725,273,518,328,"1.43"
2726,1483,2088,436,"4.54"
2727,1650,2432,456,"1.96"
2728,1941,2872,461,"4.00"
2729,1760,2670,368,"3.31"
2730,1566,2359,475,"2.14"
2731,1485,2134,313,"4.50"
2732,1571,2210,487,"3.21"
2733,1327,1913,435,"1.96"
2734,1666,2559,436,"7.20"
2735,164,276,303,"7.14"
2736,510,949,386,"2.00"
2737,171,445,312,"4.29"
2738,1483,2154,366,"12.50"
2739,1579,2264,347,"2.86"
2740,1414,1989,367,"11.54"
2741,1573,2347,483,"2.86"
2742,1411,2017,479,"5.77"
2743,1579,2265,340,"2.86"
2744,502,921,409,"5.20"
2745,1490,2191,318,"9.38"
2746,1563,2355,344,"3.57"
2747,1489,2138,440,"3.39"
2748,1665,2404,395,"6.96"
2749,264,605,432,"0.86"
2750,1238,1838,453,"1.92"
2751,844,1292,324,"9.38"
2752,690,1120,468,"2.80"
2753,511,971,366,"1.60"
2754,1744,2675,314,"9.31"
2755,1583,2312,368,"3.21"
2756,847,1346,311,"5.23"
2757,1587,2366,448,"2.14"
2758,162,304,428,"1.43"
2759,1928,3003,397,"5.60"
2760,164,293,411,"1.43"
2761,847,1356,339,"6.92"
2762,925,1501,431,"6.79"
2763,263,540,420,"1.79"
2764,1325,1955,487,"3.20"
2765,166,416,472,"1.79"
2766,262,503,452,"1.36"
2767,1862,2715,308,"1.88"
2768,841,1288,422,"15.78"
2769,160,377,322,"0.71"
2770,1485,2116,313,"3.39"
2771,405,829,437,"4.80"
2772,1655,2405,427,"1.79"
2773,798,1239,352,"1.07"
2774,1043,1518,405,"1.44"
2775,54,65,325,"6.79"
2776,55,3027,426,"3.57"
2777,936,3010,302,"1.43"
2778,1134,1644,336,"3.20"
2779,940,1445,394,"4.46"
2780,163,451,416,"11.54"
2781,397,807,356,"3.36"
2782,169,356,483,"4.29"
2783,518,951,328,"4.80"
2784,162,254,304,"0.86"
2785,1047,1549,348,"2.00"
2786,1486,2076,411,"1.43"
2787,169,349,396,"0.71"
2788,167,295,433,"1.29"
2789,1141,1713,317,"13.85"
2790,272,537,346,"1.43"
2791,1583,2244,364,"1.79"
2792,1572,2370,497,"4.29"
2793,1144,1687,325,"7.69"
2794,171,278,373,"3.93"
2795,691,1156,373,"3.20"
2796,1566,2292,461,"3.57"
2797,1235,1752,319,"18.75"
2798,1664,2450,462,"1.25"
2799,1667,2461,408,"6.79"
2800,797,1234,443,"1.43"
2801,851,1344,344,"15.38"
2802,270,608,457,"2.50"
2803,1049,1541,415,"1.84"
2804,1410,2009,388,"5.38"
2805,1142,1583,314,"1.60"
2806,269,495,301,"4.50"
2807,169,305,429,"3.93"
2808,266,667,431,"1.43"
2809,1565,2319,454,"2.50"
2810,272,610,451,"1.07"
2811,1144,1569,326,"9.52"
2812,268,679,445,"2.86"
2813,1135,1653,401,"2.00"
2814,1570,2249,389,"1.79"
2815,268,530,320,"1.43"
2816,396,802,440,"1.40"
2817,1572,2358,345,"2.14"
2818,796,1202,498,"1.07"
2819,272,656,313,"2.86"
2820,53,47,482,"1.07"
2821,51,58,332,"1.07"
2822,407,845,408,"2.60"
2823,392,850,384,"3.20"
2824,1572,2308,313,"2.86"
2825,1563,2280,483,"3.50"
2826,167,286,340,"2.86"
2827,1859,2803,364,"2.00"
2828,1488,3018,406,"6.15"
2829,171,289,463,"4.29"
2830,1483,3011,499,"4.00"
2831,845,1338,427,"15.38"
2832,166,439,418,"1.25"
2833,1327,1957,311,"7.20"
2834,161,482,493,"5.77"
2835,1137,1555,313,"1.60"
2836,268,580,405,"1.43"
2837,165,432,422,"5.71"
2838,171,331,424,"3.57"
2839,265,629,368,"3.21"
2840,52,213,347,"1.40"
2841,1488,2110,466,"4.43"
2842,1674,2480,355,"1.96"
2843,396,849,405,"2.80"
2844,407,692,469,"4.80"
2845,603,975,479,"1.84"
2846,1564,2372,306,"5.71"
2847,939,1406,432,"3.20"
2848,1313,1921,413,"2.00"
2849,269,634,351,"3.57"
2850,53,48,430,"1.79"
2851,1484,2172,336,"12.81"
2852,504,969,356,"1.84"
2853,168,458,304,"6.92"
2854,1670,2514,360,"0.16"
2855,1668,2407,443,"1.96"
2856,262,534,314,"1.43"
2857,1671,2439,416,"6.79"
2858,921,1459,362,"7.14"
2859,51,98,477,"3.39"
2860,163,426,315,"1.79"
2861,496,942,313,"2.00"
2862,1570,2304,472,"1.29"
2863,161,324,385,"1.43"
2864,1136,1744,421,"8.92"
2865,1240,1855,445,"0.64"
2866,496,896,316,"3.12"
2867,841,1355,400,"7.69"
2868,1491,2099,409,"6.96"
2869,272,590,404,"1.50"
2870,1926,2884,357,"4.80"
2871,598,1098,394,"5.60"
2872,1136,1701,487,"7.69"
2873,1041,1527,472,"4.00"
2874,500,929,446,"5.20"
2875,848,3016,361,"3.57"
2876,1403,2014,368,"6.92"
2877,1585,2252,309,"2.86"
2878,843,1333,418,"6.15"
2879,1853,2804,455,"9.60"
2880,604,1012,470,"5.20"
2881,1407,2020,479,"15.38"
2882,51,61,368,"3.39"
2883,53,72,435,"3.39"
2884,1576,2228,366,"2.86"
2885,797,1212,352,"1.29"
2886,1139,1706,449,"15.38"
2887,262,515,323,"3.57"
2888,1133,1714,352,"9.23"
2889,1570,2313,423,"1.29"
2890,1573,2250,359,"1.50"
2891,787,1198,372,"1.71"
2892,272,666,474,"4.29"
2893,792,1176,367,"1.07"
2894,1492,2086,422,"4.29"
2895,928,1437,359,"1.96"
2896,1771,2695,410,"2.94"
2897,1579,2281,350,"1.43"
2898,1662,2623,460,"9.60"
2899,162,401,312,"1.79"
2900,396,820,357,"4.40"
2901,1586,2271,335,"1.43"
2902,939,1397,474,"1.60"
2903,685,1170,426,"4.00"
2904,1137,1684,407,"6.92"
2905,52,242,493,"0.80"
2906,1590,2266,315,"3.57"
2907,270,674,446,"2.86"
2908,168,436,474,"4.29"
2909,261,598,481,"1.79"
2910,936,1482,414,"1.79"
2911,1220,1821,452,"5.60"
2912,1407,1997,385,"7.69"
2913,1049,1540,446,"2.00"
2914,171,402,331,"2.50"
2915,1569,2223,448,"1.43"
2916,1138,1570,464,"2.00"
2917,261,577,405,"4.46"
2918,1660,2474,370,"3.39"
2919,1485,2045,331,"1.79"
2920,1927,2886,313,"2.80"
2921,394,799,486,"1.60"
2922,1488,2046,357,"1.04"
2923,399,847,420,"2.00"
2924,940,1461,463,"1.43"
2925,1570,2322,369,"1.29"
2926,1930,2951,344,"9.60"
2927,162,255,362,"3.21"
2928,1050,1528,481,"2.00"
2929,272,612,390,"3.21"
2930,508,936,325,"1.84"
2931,682,1122,462,"3.20"
2932,400,781,417,"2.00"
2933,1573,2352,367,"2.50"
2934,1051,1542,362,"3.20"
2935,789,1222,442,"3.57"
2936,848,1324,341,"13.85"
2937,268,621,370,"1.80"
2938,160,336,402,"1.07"
2939,275,564,358,"1.43"
2940,1584,2326,479,"1.79"
2941,1934,2862,303,"2.60"
2942,789,1246,444,"3.18"
2943,1661,2526,446,"3.20"
2944,54,212,372,"0.16"
2945,1567,2240,481,"0.86"
2946,170,250,453,"1.43"
2947,48,94,445,"2.14"
2948,1137,1591,308,"0.16"
2949,1487,2140,411,"7.14"
2950,1578,2329,399,"2.50"
2951,274,680,337,"2.86"
2952,163,335,332,"2.14"
2953,401,687,401,"7.20"
2954,161,469,417,"15.38"
2955,789,1260,300,"1.43"
2956,1580,2278,354,"2.14"
2957,1485,2180,470,"5.00"
2958,1582,2202,372,"1.36"
2959,599,1009,496,"8.00"
2960,171,462,439,"5.38"
2961,56,104,463,"3.39"
2962,794,1197,306,"3.21"
2963,1136,1604,469,"9.60"
2964,1658,2392,431,"1.71"
2965,686,1157,459,"3.60"
2966,262,565,493,"1.79"
2967,1144,1668,313,"7.20"
2968,268,507,350,"0.64"
2969,607,982,491,"8.00"
2970,270,592,325,"3.21"
2971,59,64,415,"3.21"
2972,1783,2654,310,"12.50"
2973,70,18,400,"4.29"
2974,801,1185,395,"1.07"
2975,182,258,353,"2.86"
2976,1682,2418,404,"1.25"
2977,525,955,387,"2.00"
2978,615,1088,430,"2.00"
2979,1866,2710,341,"2.40"
2980,1960,2981,484,"0.80"
2981,1504,2061,374,"1.14"
2982,949,1473,457,"1.43"
2983,1980,2850,320,"2.40"
2984,299,637,363,"2.86"
2985,1603,2293,322,"4.29"
2986,1868,2833,457,"5.60"
2987,1682,2441,339,"1.07"
2988,1868,2787,358,"6.40"
2989,1788,2690,453,"12.50"
2990,1514,2068,476,"1.43"
2991,293,551,452,"1.79"
2992,1149,1681,367,"9.23"
2993,293,3013,396,"1.43"
2994,300,506,487,"0.71"
2995,1151,1606,437,"9.60"
2996,957,1479,389,"1.07"
2997,1871,2770,320,"0.64"
2998,1603,2227,418,"4.29"
2999,706,1147,490,"4.00"
3000,184,262,352,"3.21"
3001,1598,2258,423,"1.25"
3002,183,348,334,"2.50"
3003,949,1402,434,"4.80"
3004,859,1299,341,"18.75"
3005,1166,1722,325,"6.92"
3006,174,354,500,"1.43"
3007,1680,2501,465,"3.21"
3008,173,381,360,"2.46"
3009,178,316,490,"1.79"
3010,1080,3026,476,"2.14"
3011,1058,3012,377,"3.57"
3012,303,676,301,"1.64"
3013,533,918,327,"9.38"
3014,1975,2953,410,"2.40"
3015,1974,2874,347,"2.80"
3016,1515,2073,478,"1.07"
3017,1677,2482,391,"1.07"
3018,174,389,489,"4.29"
3019,280,623,368,"3.57"
3020,415,811,377,"3.20"
3021,948,1432,307,"3.21"
3022,185,290,402,"2.14"
3023,295,607,311,"2.43"
3024,696,1158,325,"2.00"
3025,533,883,433,"7.50"
3026,277,638,386,"1.79"
3027,1969,2885,484,"3.60"
3028,295,589,325,"2.07"
3029,1165,1707,310,"4.62"
3030,528,968,373,"4.80"
3031,294,579,304,"1.07"
3032,527,865,476,"3.12"
3033,188,275,352,"3.18"
3034,528,927,486,"4.80"
3035,1339,1896,436,"4.80"
3036,1499,2185,313,"9.38"
3037,869,1287,447,"15.62"
3038,186,268,344,"1.29"
3039,70,171,426,"5.60"
3040,178,265,348,"2.86"
3041,299,508,350,"2.14"
3042,1150,1682,418,"9.23"
3043,620,1029,328,"3.20"
3044,175,318,334,"3.18"
3045,176,247,340,"1.43"
3046,1427,2025,321,"4.62"
3047,186,261,304,"3.21"
3048,64,27,357,"3.21"
3049,174,366,337,"0.86"
3050,617,999,306,"2.00"
3051,418,857,433,"4.80"
3052,176,246,327,"2.14"
3053,1868,2713,340,"2.00"
3054,183,3034,347,"1.71"
3055,1417,1988,306,"4.62"
3056,946,1450,357,"1.43"
3057,59,21,485,"1.07"
3058,1591,2324,369,"1.29"
3059,623,1105,471,"6.40"
3060,616,977,419,"3.20"
3061,180,404,328,"7.14"
3062,1952,2847,387,"4.00"
3063,1675,2571,460,"7.20"
3064,958,1368,373,"1.44"
3065,176,326,469,"2.14"
3066,1600,2236,473,"5.00"
3067,1692,2411,349,"3.39"
3068,1499,2043,338,"1.43"
3069,181,344,365,"1.79"
3070,706,1167,454,"2.56"
3071,64,175,377,"4.80"
3072,803,1254,399,"1.07"
3073,1968,2943,350,"4.00"
3074,1167,1601,400,"3.20"
3075,1496,2145,468,"6.79"
3076,280,509,437,"1.79"
3077,181,491,364,"5.38"
3078,178,313,364,"1.43"
3079,537,958,473,"3.20"
3080,179,472,453,"4.62"
3081,1780,2685,418,"12.50"
3082,280,532,330,"3.57"
3083,177,454,337,"6.15"
3084,1599,2357,352,"70.31"
3085,1508,2047,369,"4.36"
3086,185,329,410,"4.29"
3087,178,340,394,"2.50"
3088,415,3023,374,"2.86"
3089,65,26,368,"3.21"
3090,302,602,346,"2.75"
3091,1686,2504,336,"3.07"
3092,1495,2159,324,"13.12"
3093,186,423,499,"3.21"
3094,704,1134,333,"3.20"
3095,301,576,485,"3.21"
3096,1329,1890,395,"3.36"
3097,800,1192,455,"1.29"
3098,815,1251,496,"2.29"
3099,620,994,338,"1.84"
3100,952,1404,392,"8.00"
3101,1513,2049,445,"1.07"
3102,417,728,386,"5.60"
3103,1695,2470,406,"4.29"
3104,1257,1794,450,"2.40"
3105,181,474,368,"13.85"
3106,1330,1936,473,"2.00"
3107,303,588,315,"2.14"
3108,293,606,380,"4.29"
3109,866,1335,344,"13.85"
3110,423,797,434,"3.20"
3111,65,3,375,"1.43"
3112,1676,2483,390,"1.07"
3113,1604,2198,459,"3.21"
3114,1598,2379,481,"3.21"
3115,291,591,371,"2.50"
3116,176,480,320,"6.15"
3117,867,1268,488,"5.00"
3118,1162,1725,466,"4.62"
3119,414,812,314,"3.20"
3120,800,1217,500,"2.14"
3121,1677,2492,493,"1.79"
3122,62,205,485,"6.48"
3123,1147,1728,477,"13.85"
3124,286,560,464,"1.29"
3125,1600,2237,495,"2.14"
3126,299,627,410,"5.00"
3127,958,1384,481,"1.60"
3128,1335,1900,471,"3.20"
3129,1253,1840,482,"7.20"
3130,1601,2298,315,"3.57"
3131,1154,1553,401,"2.00"
3132,1780,2702,421,"19.38"
3133,537,934,443,"5.20"
3134,1696,2467,419,"4.39"
3135,1603,2254,466,"2.14"
3136,859,1296,423,"3.12"
3137,178,309,349,"3.57"
3138,1063,1524,383,"1.44"
3139,1257,1808,310,"6.40"
3140,1602,2299,449,"3.43"
3141,1957,2941,439,"2.00"
3142,957,1431,430,"1.96"
3143,1774,2648,462,"6.25"
3144,1594,2231,367,"2.14"
3145,542,888,474,"7.81"
3146,63,204,336,"2.00"
3147,1977,2868,329,"4.00"
3148,1247,1781,331,"5.00"
3149,1433,1992,320,"7.69"
3150,1867,2800,364,"7.20"
3151,942,1373,352,"8.00"
3152,532,893,411,"13.12"
3153,176,467,409,"9.23"
3154,1163,1702,489,"6.15"
3155,410,851,370,"2.40"
3156,1516,2081,429,"3.21"
3157,1493,2058,416,"1.43"
3158,1960,2883,484,"3.60"
3159,1244,1746,445,"15.62"
3160,413,809,428,"2.00"
3161,1686,2522,424,"5.60"
3162,537,923,463,"3.20"
3163,1866,2823,480,"5.60"
3164,409,832,354,"4.00"
3165,1603,2331,331,"4.29"
3166,957,1378,382,"2.00"
3167,799,1184,340,"3.39"
3168,188,457,364,"6.92"
3169,805,1253,491,"4.29"
3170,426,817,466,"2.24"
3171,1593,2261,412,"1.43"
3172,292,631,478,"4.29"
3173,1776,2650,420,"6.25"
3174,413,822,304,"2.80"
3175,950,3022,305,"1.25"
3176,945,1389,468,"4.80"
3177,175,440,348,"4.29"
3178,1341,1979,324,"2.00"
3179,187,385,332,"36.55"
3180,72,3024,457,"2.86"
3181,1785,2674,427,"15.94"
3182,1520,2098,409,"3.04"
3183,278,544,470,"4.21"
3184,1604,2364,359,"4.64"
3185,296,640,392,"2.86"
3186,809,3017,482,"2.00"
3187,68,180,499,"2.40"
3188,1071,1516,373,"1.84"
3189,285,578,461,"1.43"
3190,620,984,487,"1.84"
3191,289,499,319,"7.14"
3192,424,792,406,"5.76"
3193,1150,1742,338,"13.85"
3194,1788,2665,344,"15.62"
3195,1503,2182,467,"9.38"
3196,1681,2464,480,"1.07"
3197,1867,2835,487,"5.60"
3198,1595,2238,435,"4.29"
3199,422,843,346,"3.20"
3200,861,1278,425,"12.50"
3201,182,396,458,"1.79"
3202,1509,2187,427,"12.50"
3203,185,430,408,"2.86"
3204,1602,2255,458,"2.86"
3205,1693,2400,402,"1.07"
3206,1250,1779,487,"18.75"
3207,1595,2262,419,"7.14"
3208,418,828,302,"3.20"
3209,1866,2725,328,"5.60"
3210,949,1486,378,"6.79"
3211,702,1166,419,"4.00"
3212,1430,2028,378,"6.92"
3213,1975,2999,383,"0.80"
3214,1593,2349,476,"2.86"
3215,1160,1705,330,"5.77"
3216,1691,2601,335,"2.00"
3217,1598,2323,337,"1.79"
3218,1778,3033,494,"3.29"
3219,1164,1650,351,"7.60"
3220,1591,2309,432,"1.79"
3221,1599,2325,490,"2.21"
3222,188,352,392,"4.29"
3223,1593,2380,314,"3.57"
3224,72,173,366,"2.40"
3225,944,1477,396,"1.07"
3226,177,328,383,"2.86"
3227,59,75,457,"3.21"
3228,65,9,410,"1.43"
3229,296,597,356,"3.21"
3230,1242,1798,438,"5.60"
3231,64,167,472,"0.80"
3232,1077,1548,428,"1.44"
3233,1681,2457,308,"1.07"
3234,1148,1572,399,"7.36"
3235,276,562,343,"1.07"
3236,1681,2403,300,"2.14"
3237,527,902,339,"13.12"
3238,1601,2310,342,"3.93"
3239,1433,2032,300,"5.38"
3240,525,941,316,"4.80"
3241,536,914,374,"6.56"
3242,288,561,487,"2.14"
3243,60,24,418,"1.79"
3244,1867,2839,323,"1.92"
3245,186,266,375,"4.29"
3246,530,946,402,"1.44"
3247,284,683,337,"1.29"
3248,426,693,419,"6.40"
3249,182,473,485,"15.38"
3250,876,1328,413,"8.85"
3251,619,978,414,"1.60"
3252,1972,2876,474,"3.20"
3253,714,1115,306,"3.20"
3254,1593,2246,326,"3.57"
3255,865,1357,360,"5.38"
3256,62,147,383,"1.60"
3257,1510,2147,341,"4.75"
3258,1150,1623,397,"3.20"
3259,172,350,453,"3.21"
3260,1593,2336,427,"7.14"
3261,299,575,481,"7.14"
3262,1600,2315,364,"2.79"
3263,1696,2614,495,"1.40"
3264,297,498,421,"1.43"
3265,1153,1703,383,"13.85"
3266,860,1330,444,"7.69"
3267,1600,2342,380,"2.50"
3268,1591,2374,413,"2.14"
3269,1596,2219,458,"1.79"
3270,1693,2620,499,"2.40"
3271,1153,1704,392,"6.92"
3272,281,651,386,"7.14"
3273,1596,2245,352,"4.29"
3274,298,626,361,"4.29"
3275,1687,2433,375,"3.57"
3276,282,569,422,"1.79"
3277,1246,1835,378,"7.20"
3278,413,795,434,"0.80"
3279,544,908,416,"7.50"
3280,284,522,437,"2.14"
3281,1596,2363,498,"3.93"
3282,958,1436,424,"1.07"
3283,1427,2030,464,"15.38"
3284,715,1162,438,"3.60"
3285,1675,2402,339,"4.64"
3286,414,818,372,"4.80"
3287,1159,1733,330,"5.38"
3288,617,3008,385,"3.93"
3289,66,206,375,"5.60"
3290,1244,1790,317,"7.20"
3291,174,444,455,"1.75"
3292,413,741,306,"3.20"
3293,425,833,481,"2.00"
3294,533,877,312,"12.50"
3295,176,342,480,"3.93"
3296,1597,2247,467,"38.44"
3297,277,559,379,"2.86"
3298,179,358,418,"1.43"
3299,185,488,424,"6.15"
3300,1497,2093,300,"1.43"
3301,284,513,471,"1.79"
3302,800,1237,478,"1.07"
3303,1502,2109,347,"1.07"
3304,1871,3014,309,"1.14"
3305,623,987,348,"3.20"
3306,276,645,424,"4.29"
3307,622,1036,447,"2.00"
3308,1591,2373,392,"4.36"
3309,1600,2226,498,"1.79"
3310,1149,1711,397,"8.85"
3311,184,388,452,"3.36"
3312,1153,1683,374,"15.38"
3313,1962,2881,423,"2.40"
3314,1967,2908,472,"3.20"
3315,1971,2960,417,"7.12"
3316,622,1062,304,"2.00"
3317,1679,2597,491,"6.40"
3318,289,514,395,"2.14"
3319,954,1386,476,"2.00"
3320,528,909,386,"15.62"
3321,279,542,485,"3.57"
3322,287,556,337,"2.50"
3323,63,29,369,"3.21"
3324,1591,2279,349,"3.21"
3325,700,1123,487,"4.40"
3326,1600,2339,452,"2.04"
3327,1594,2338,400,"2.14"
3328,621,1071,476,"1.52"
3329,1679,2555,313,"3.20"
3330,623,986,499,"5.20"
3331,1693,2594,446,"2.00"
3332,1692,2399,327,"3.57"
3333,181,252,395,"3.57"
3334,70,8,431,"7.14"
3335,945,1476,396,"1.07"
3336,179,263,424,"1.43"
3337,1160,1732,306,"11.54"
3338,1495,3035,482,"0.86"
3339,1513,2177,372,"7.50"
3340,61,17,447,"1.79"
3341,181,400,435,"1.75"
3342,174,3007,494,"2.86"
3343,184,333,357,"5.00"
3344,1515,2173,303,"5.31"
3345,522,901,302,"5.00"
3346,1777,2671,487,"5.00"
3347,65,228,476,"4.00"
3348,809,1241,377,"7.14"
3349,279,541,487,"3.21"
3350,1604,2222,344,"2.86"
3351,1157,1639,478,"1.40"
3352,1248,1858,386,"5.60"
3353,290,517,329,"1.43"
3354,1955,2954,383,"2.48"
3355,957,1367,451,"4.00"
3356,289,494,368,"2.50"
3357,185,359,454,"4.43"
3358,1154,1692,383,"5.77"
3359,413,848,437,"2.80"
3360,1498,2042,472,"3.39"
3361,1432,2005,332,"6.15"
3362,185,369,419,"3.21"
3363,619,1023,365,"2.00"
3364,1518,2059,414,"1.07"
3365,277,525,348,"3.57"
3366,1248,1864,374,"4.80"
3367,1692,2507,364,"1.07"
3368,1419,2008,397,"6.92"
3369,297,502,402,"3.21"
3370,523,947,363,"5.20"
3371,1604,2234,486,"1.50"
3372,1979,2871,323,"3.20"
3373,1977,2967,368,"4.00"
3374,1342,1968,375,"4.80"
3375,1787,2703,333,"6.25"
3376,1148,1712,311,"5.15"
3377,1870,2805,401,"5.60"
3378,1160,1559,310,"7.20"
3379,418,852,413,"4.80"
3380,1675,2520,416,"4.80"
3381,1953,2861,410,"2.80"
3382,296,652,482,"2.14"
3383,1603,2350,386,"4.29"
3384,426,690,416,"1.40"
3385,1600,2294,306,"2.14"
3386,622,1030,432,"0.80"
3387,298,673,496,"1.43"
3388,1332,3032,439,"10.94"
3389,66,151,384,"6.40"
3390,1159,1600,333,"7.20"
3391,616,1041,495,"2.32"
3392,1255,1763,396,"3.12"
3393,1513,2070,303,"1.07"
3394,878,1310,316,"9.69"
3395,1167,1723,474,"6.92"
3396,1773,2669,339,"9.38"
3397,1150,1686,470,"7.69"
3398,1593,2330,307,"1.71"
3399,1679,2509,446,"2.00"
3400,72,50,325,"1.07"
3401,621,1091,372,"9.44"
3402,177,456,469,"5.77"
3403,812,1233,404,"3.21"
3404,424,855,469,"2.80"
3405,946,1471,481,"1.43"
3406,1686,2556,387,"1.96"
3407,1957,2975,488,"3.20"
3408,1156,1718,490,"13.85"
3409,1684,2478,334,"1.79"
3410,180,464,447,"5.38"
3411,543,882,386,"12.50"
3412,184,421,472,"1.79"
3413,956,1500,302,"1.43"
3414,175,437,465,"1.79"
3415,188,284,303,"2.86"
3416,64,184,356,"0.80"
3417,1596,2273,332,"2.86"
3418,59,89,333,"3.57"
3419,175,341,459,"4.29"
3420,1517,2052,479,"1.07"
3421,1592,2302,395,"2.14"
3422,281,492,445,"3.93"
3423,1593,2268,427,"2.14"
3424,1151,1689,443,"7.69"
3425,1868,2780,409,"1.36"
3426,1866,2722,432,"3.20"
3427,1335,1965,433,"0.64"
3428,700,1164,440,"4.00"
3429,72,220,412,"4.80"
3430,618,1004,468,"1.60"
3431,1160,1647,355,"3.28"
3432,623,1037,472,"3.84"
3433,1078,1508,340,"2.00"
3434,1150,1695,323,"11.54"
3435,178,470,374,"5.77"
3436,1684,2534,460,"7.20"
3437,525,911,377,"5.00"
3438,173,319,337,"1.79"
3439,1970,2859,339,"4.00"
3440,412,762,391,"1.92"
3441,710,1125,381,"4.40"
3442,1961,2878,466,"3.20"
3443,1159,1602,406,"1.60"
3444,876,1311,380,"15.81"
3445,619,979,443,"8.00"
3446,1159,1654,326,"2.00"
3447,1679,2496,303,"3.21"
3448,277,641,387,"1.79"
3449,1689,2423,398,"6.79"
3450,175,257,403,"2.14"
3451,413,835,414,"2.40"
3452,282,3030,477,"1.43"
3453,417,836,320,"3.36"
3454,618,1067,304,"7.36"
3455,285,648,383,"3.14"
3456,540,890,469,"15.62"
3457,184,330,338,"2.86"
3458,277,609,302,"2.86"
3459,283,3029,392,"1.04"
3460,303,601,486,"2.86"
3461,1787,2682,455,"12.50"
3462,1336,1918,493,"0.80"
3463,1080,1538,342,"2.00"
3464,299,574,447,"2.14"
3465,59,157,412,"1.40"
3466,1063,1525,302,"5.20"
3467,176,465,482,"7.69"
3468,532,962,398,"2.00"
3469,1596,2212,365,"3.93"
3470,1980,2844,383,"3.20"
3471,1247,1816,329,"6.40"
3472,172,419,314,"0.71"
3473,421,862,349,"4.00"
3474,422,827,434,"3.20"
3475,1243,1795,427,"5.60"
3476,1517,2075,492,"1.43"
3477,289,635,369,"2.50"
3478,810,1189,393,"1.43"
3479,947,1394,395,"5.20"
3480,1974,2904,435,"1.96"
3481,867,1270,444,"9.69"
3482,525,957,479,"3.20"
3483,179,306,383,"2.14"
3484,1518,2039,443,"6.79"
3485,942,1391,383,"1.84"
3486,538,933,388,"1.84"
3487,409,717,431,"2.40"
3488,1693,2593,450,"1.92"
3489,181,279,489,"1.79"
3490,1779,2666,357,"7.50"
3491,413,713,380,"0.72"
3492,288,549,329,"0.71"
3493,1690,2406,346,"3.57"
3494,615,1005,347,"5.20"
3495,1682,2383,403,"1.25"
3496,1256,1856,487,"3.28"
3497,1783,2659,477,"19.06"
3498,863,1354,373,"6.92"
3499,1500,2161,316,"7.50"
3500,1591,2375,328,"3.93"
3501,66,214,418,"7.12"
3502,1681,2489,386,"3.14"
3503,875,1267,407,"15.62"
3504,416,783,341,"4.96"
3505,175,447,305,"9.23"
3506,617,1031,383,"0.80"
3507,1973,2896,386,"2.00"
3508,1602,2215,397,"1.82"
3509,1510,2152,335,"12.50"
3510,1602,2243,351,"2.50"
3511,175,441,430,"1.77"
3512,68,150,460,"2.00"
3513,1599,2207,372,"2.14"
3514,65,3025,321,"4.21"
3515,1257,1841,461,"2.40"
3516,1675,3015,356,"3.14"
3517,178,471,421,"4.62"
3518,618,974,463,"5.20"
3519,1684,2442,358,"1.79"
3520,806,1216,391,"3.39"
3521,284,548,301,"1.79"
3522,1685,2476,435,"3.39"
3523,301,654,383,"2.79"
3524,1602,2257,406,"3.93"
3525,1598,2346,408,"3.21"
3526,947,1497,362,"3.00"
3527,1978,2892,481,"3.20"
3528,417,840,410,"2.24"
3529,1957,2852,387,"4.00"
3530,859,1275,393,"12.50"
3531,946,1495,331,"1.07"
3532,1504,2125,415,"6.79"
3533,865,1285,332,"6.44"
3534,288,662,304,"4.29"
3535,619,1100,439,"1.36"
